colName	format	repetition	runtime
supplier.s_region	uncompr	1	8463619
supplier.s_region	uncompr	2	8543700
supplier.s_region	uncompr	3	8541825
supplier.s_region	static_vbp_3	1	8475272
supplier.s_region	static_vbp_3	2	8598940
supplier.s_region	static_vbp_3	3	8542300
supplier.s_region	static_vbp_4	1	8556730
supplier.s_region	static_vbp_4	2	8508422
supplier.s_region	static_vbp_4	3	8550933
supplier.s_region	static_vbp_8	1	8780008
supplier.s_region	static_vbp_8	2	8719666
supplier.s_region	static_vbp_8	3	8743472
supplier.s_region	dynamic_vbp	1	8512206
supplier.s_region	dynamic_vbp	2	8595562
supplier.s_region	dynamic_vbp	3	8595940
supplier.s_region	delta+dynamic_vbp	1	8531224
supplier.s_region	delta+dynamic_vbp	2	8506200
supplier.s_region	delta+dynamic_vbp	3	8748311
supplier.s_region	for+dynamic_vbp	1	8753484
supplier.s_region	for+dynamic_vbp	2	8663648
supplier.s_region	for+dynamic_vbp	3	8730726
lineorder.lo_revenue	static_vbp_24	1	8257221
lineorder.lo_revenue	static_vbp_24	2	8330475
lineorder.lo_revenue	static_vbp_24	3	8332653
lineorder.lo_revenue	static_vbp_32	1	8639400
lineorder.lo_revenue	static_vbp_32	2	8492967
lineorder.lo_revenue	static_vbp_32	3	8593983
date.d_datekey	static_vbp_25	1	8922152
date.d_datekey	static_vbp_25	2	9329788
date.d_datekey	static_vbp_25	3	9057876
date.d_datekey	static_vbp_26	1	8974852
date.d_datekey	static_vbp_26	2	9051107
date.d_datekey	static_vbp_26	3	8989932
date.d_datekey	static_vbp_32	1	8669598
date.d_datekey	static_vbp_32	2	9022061
date.d_datekey	static_vbp_32	3	8724160
date.d_datekey	dynamic_vbp	1	9012102
date.d_datekey	dynamic_vbp	2	9075033
date.d_datekey	dynamic_vbp	3	9083678
date.d_datekey	delta+dynamic_vbp	1	8630742
date.d_datekey	delta+dynamic_vbp	2	8656926
date.d_datekey	delta+dynamic_vbp	3	8819007
date.d_datekey	for+dynamic_vbp	1	8754675
date.d_datekey	for+dynamic_vbp	2	8790805
date.d_datekey	for+dynamic_vbp	3	8676868
lineorder.lo_orderdate	static_vbp_25	1	8613926
lineorder.lo_orderdate	static_vbp_25	2	8615749
lineorder.lo_orderdate	static_vbp_25	3	8600012
lineorder.lo_orderdate	static_vbp_26	1	8920943
lineorder.lo_orderdate	static_vbp_26	2	8688065
lineorder.lo_orderdate	static_vbp_26	3	8731900
lineorder.lo_orderdate	static_vbp_32	1	8776339
lineorder.lo_orderdate	static_vbp_32	2	8844649
lineorder.lo_orderdate	static_vbp_32	3	8874402
date.d_year	static_vbp_11	1	8962296
date.d_year	static_vbp_11	2	8920233
date.d_year	static_vbp_11	3	9278914
date.d_year	static_vbp_12	1	8631610
date.d_year	static_vbp_12	2	8746593
date.d_year	static_vbp_12	3	8694817
date.d_year	static_vbp_16	1	8983956
date.d_year	static_vbp_16	2	8931475
date.d_year	static_vbp_16	3	9165452
part.p_category	static_vbp_5	1	8965960
part.p_category	static_vbp_5	2	9094692
part.p_category	static_vbp_5	3	8873258
part.p_category	static_vbp_6	1	8857581
part.p_category	static_vbp_6	2	8914063
part.p_category	static_vbp_6	3	8871625
part.p_category	static_vbp_8	1	9019000
part.p_category	static_vbp_8	2	9041963
part.p_category	static_vbp_8	3	9130271
part.p_category	dynamic_vbp	1	8821898
part.p_category	dynamic_vbp	2	8778047
part.p_category	dynamic_vbp	3	8784275
part.p_category	delta+dynamic_vbp	1	8642237
part.p_category	delta+dynamic_vbp	2	8621595
part.p_category	delta+dynamic_vbp	3	8750632
part.p_category	for+dynamic_vbp	1	8630962
part.p_category	for+dynamic_vbp	2	8806026
part.p_category	for+dynamic_vbp	3	8708482
part.p_partkey	static_vbp_21	1	8983065
part.p_partkey	static_vbp_21	2	8919382
part.p_partkey	static_vbp_21	3	8933804
part.p_partkey	static_vbp_22	1	8995186
part.p_partkey	static_vbp_22	2	8975352
part.p_partkey	static_vbp_22	3	9038145
part.p_partkey	static_vbp_24	1	8750082
part.p_partkey	static_vbp_24	2	8778358
part.p_partkey	static_vbp_24	3	8815783
part.p_partkey	static_vbp_32	1	8784079
part.p_partkey	static_vbp_32	2	8706151
part.p_partkey	static_vbp_32	3	8706225
lineorder.lo_suppkey	static_vbp_18	1	9062722
lineorder.lo_suppkey	static_vbp_18	2	9282615
lineorder.lo_suppkey	static_vbp_18	3	8970470
lineorder.lo_suppkey	static_vbp_24	1	8577996
lineorder.lo_suppkey	static_vbp_24	2	8554791
lineorder.lo_suppkey	static_vbp_24	3	8769287
lineorder.lo_suppkey	static_vbp_32	1	8577273
lineorder.lo_suppkey	static_vbp_32	2	8560923
lineorder.lo_suppkey	static_vbp_32	3	8694401
lineorder.lo_suppkey	dynamic_vbp	1	9027244
lineorder.lo_suppkey	dynamic_vbp	2	8788975
lineorder.lo_suppkey	dynamic_vbp	3	9111667
lineorder.lo_suppkey	delta+dynamic_vbp	1	8284237
lineorder.lo_suppkey	delta+dynamic_vbp	2	8302088
lineorder.lo_suppkey	delta+dynamic_vbp	3	8231602
lineorder.lo_suppkey	for+dynamic_vbp	1	7729955
lineorder.lo_suppkey	for+dynamic_vbp	2	7931491
lineorder.lo_suppkey	for+dynamic_vbp	3	7702844
supplier.s_suppkey	static_vbp_18	1	8873346
supplier.s_suppkey	static_vbp_18	2	9055349
supplier.s_suppkey	static_vbp_18	3	8901507
supplier.s_suppkey	static_vbp_24	1	9041095
supplier.s_suppkey	static_vbp_24	2	9036202
supplier.s_suppkey	static_vbp_24	3	9137987
supplier.s_suppkey	static_vbp_32	1	8878440
supplier.s_suppkey	static_vbp_32	2	9155109
supplier.s_suppkey	static_vbp_32	3	9044935
lineorder.lo_partkey	static_vbp_20	1	8907684
lineorder.lo_partkey	static_vbp_20	2	8974730
lineorder.lo_partkey	static_vbp_20	3	8723668
lineorder.lo_partkey	static_vbp_24	1	8843100
lineorder.lo_partkey	static_vbp_24	2	8866275
lineorder.lo_partkey	static_vbp_24	3	9040474
lineorder.lo_partkey	static_vbp_32	1	8773764
lineorder.lo_partkey	static_vbp_32	2	8793803
lineorder.lo_partkey	static_vbp_32	3	8950494
part.p_brand	static_vbp_10	1	9263952
part.p_brand	static_vbp_10	2	8900986
part.p_brand	static_vbp_10	3	9230576
part.p_brand	static_vbp_16	1	8952960
part.p_brand	static_vbp_16	2	8962089
part.p_brand	static_vbp_16	3	9022474
C_59	static_vbp_18	1	8641406
C_59	static_vbp_18	2	8595455
C_59	static_vbp_18	3	8677529
C_59	static_vbp_24	1	8677185
C_59	static_vbp_24	2	8928132
C_59	static_vbp_24	3	8724642
C_59	static_vbp_32	1	8887524
C_59	static_vbp_32	2	8711180
C_59	static_vbp_32	3	9098129
C_59	dynamic_vbp	1	8405127
C_59	dynamic_vbp	2	8275278
C_59	dynamic_vbp	3	8559436
C_59	delta+dynamic_vbp	1	8568605
C_59	delta+dynamic_vbp	2	8941081
C_59	delta+dynamic_vbp	3	8656283
C_59	for+dynamic_vbp	1	8859763
C_59	for+dynamic_vbp	2	8625675
C_59	for+dynamic_vbp	3	8641503
X_61	static_vbp_18	1	8951422
X_61	static_vbp_18	2	9182152
X_61	static_vbp_18	3	9055625
X_61	static_vbp_24	1	8875410
X_61	static_vbp_24	2	9013756
X_61	static_vbp_24	3	9226682
X_61	static_vbp_32	1	8886034
X_61	static_vbp_32	2	8820339
X_61	static_vbp_32	3	8720926
X_61	dynamic_vbp	1	9167725
X_61	dynamic_vbp	2	9300303
X_61	dynamic_vbp	3	9221078
X_61	delta+dynamic_vbp	1	8594912
X_61	delta+dynamic_vbp	2	8702677
X_61	delta+dynamic_vbp	3	8645619
X_61	for+dynamic_vbp	1	8655147
X_61	for+dynamic_vbp	2	9034215
X_61	for+dynamic_vbp	3	8553572
X_63	static_vbp_30	1	8633940
X_63	static_vbp_30	2	8852163
X_63	static_vbp_30	3	8530508
X_63	static_vbp_32	1	8662622
X_63	static_vbp_32	2	8668730
X_63	static_vbp_32	3	8578558
X_63	dynamic_vbp	1	9057004
X_63	dynamic_vbp	2	8974208
X_63	dynamic_vbp	3	9392156
X_63	delta+dynamic_vbp	1	8667534
X_63	delta+dynamic_vbp	2	8524497
X_63	delta+dynamic_vbp	3	8641881
X_63	for+dynamic_vbp	1	8571798
X_63	for+dynamic_vbp	2	8751905
X_63	for+dynamic_vbp	3	8592683
X_69	static_vbp_20	1	8562353
X_69	static_vbp_20	2	8529347
X_69	static_vbp_20	3	8600047
X_69	static_vbp_24	1	8524487
X_69	static_vbp_24	2	8518874
X_69	static_vbp_24	3	8812601
X_69	static_vbp_32	1	8813597
X_69	static_vbp_32	2	9190850
X_69	static_vbp_32	3	8685004
X_69	dynamic_vbp	1	8569866
X_69	dynamic_vbp	2	8779418
X_69	dynamic_vbp	3	8627901
X_69	delta+dynamic_vbp	1	9024385
X_69	delta+dynamic_vbp	2	9015114
X_69	delta+dynamic_vbp	3	8707144
X_69	for+dynamic_vbp	1	8418099
X_69	for+dynamic_vbp	2	8456147
X_69	for+dynamic_vbp	3	8522093
C_100	static_vbp_21	1	8975981
C_100	static_vbp_21	2	9035477
C_100	static_vbp_21	3	9039427
C_100	static_vbp_22	1	9077385
C_100	static_vbp_22	2	9456108
C_100	static_vbp_22	3	9152882
C_100	static_vbp_24	1	9393205
C_100	static_vbp_24	2	9233340
C_100	static_vbp_24	3	9142880
C_100	static_vbp_32	1	9026693
C_100	static_vbp_32	2	9011563
C_100	static_vbp_32	3	8998599
C_100	dynamic_vbp	1	9223315
C_100	dynamic_vbp	2	9018927
C_100	dynamic_vbp	3	9010017
C_100	delta+dynamic_vbp	1	9041558
C_100	delta+dynamic_vbp	2	9029344
C_100	delta+dynamic_vbp	3	9030125
C_100	for+dynamic_vbp	1	9378897
C_100	for+dynamic_vbp	2	9395764
C_100	for+dynamic_vbp	3	9335390
X_102	static_vbp_21	1	9020677
X_102	static_vbp_21	2	9237216
X_102	static_vbp_21	3	9248612
X_102	static_vbp_22	1	9246881
X_102	static_vbp_22	2	9179381
X_102	static_vbp_22	3	8975413
X_102	static_vbp_24	1	8988841
X_102	static_vbp_24	2	9341846
X_102	static_vbp_24	3	9001352
X_102	static_vbp_32	1	9465287
X_102	static_vbp_32	2	8964243
X_102	static_vbp_32	3	9143785
X_102	dynamic_vbp	1	9648759
X_102	dynamic_vbp	2	9183892
X_102	dynamic_vbp	3	9275475
X_102	delta+dynamic_vbp	1	9557377
X_102	delta+dynamic_vbp	2	9110856
X_102	delta+dynamic_vbp	3	9272669
X_102	for+dynamic_vbp	1	9312202
X_102	for+dynamic_vbp	2	9029298
X_102	for+dynamic_vbp	3	8948091
X_106	static_vbp_16	1	8744137
X_106	static_vbp_16	2	8744125
X_106	static_vbp_16	3	9025283
X_106	static_vbp_24	1	8798406
X_106	static_vbp_24	2	9098297
X_106	static_vbp_24	3	8883790
X_106	dynamic_vbp	1	8825454
X_106	dynamic_vbp	2	8855112
X_106	dynamic_vbp	3	8903825
X_106	delta+dynamic_vbp	1	8744967
X_106	delta+dynamic_vbp	2	9030975
X_106	delta+dynamic_vbp	3	8682060
X_106	for+dynamic_vbp	1	8788538
X_106	for+dynamic_vbp	2	8873028
X_106	for+dynamic_vbp	3	8846979
X_105	static_vbp_27	1	9024127
X_105	static_vbp_27	2	9022281
X_105	static_vbp_27	3	8932372
X_105	static_vbp_28	1	8785918
X_105	static_vbp_28	2	8644025
X_105	static_vbp_28	3	8850080
X_105	static_vbp_32	1	8741802
X_105	static_vbp_32	2	8732052
X_105	static_vbp_32	3	8885891
X_105	dynamic_vbp	1	8674741
X_105	dynamic_vbp	2	8822704
X_105	dynamic_vbp	3	8750979
X_105	delta+dynamic_vbp	1	8887438
X_105	delta+dynamic_vbp	2	9262928
X_105	delta+dynamic_vbp	3	8994873
X_105	for+dynamic_vbp	1	8797318
X_105	for+dynamic_vbp	2	8981654
X_105	for+dynamic_vbp	3	8696332
X_113_0	static_vbp_25	1	9026719
X_113_0	static_vbp_25	2	9299815
X_113_0	static_vbp_25	3	8958636
X_113_0	static_vbp_26	1	8839774
X_113_0	static_vbp_26	2	9320050
X_113_0	static_vbp_26	3	8847030
X_113_0	static_vbp_32	1	9422953
X_113_0	static_vbp_32	2	9090404
X_113_0	static_vbp_32	3	9136982
X_113	static_vbp_25	1	9008132
X_113	static_vbp_25	2	8971804
X_113	static_vbp_25	3	9276521
X_113	static_vbp_26	1	9001806
X_113	static_vbp_26	2	9036004
X_113	static_vbp_26	3	8965795
X_113	static_vbp_32	1	9077376
X_113	static_vbp_32	2	9195878
X_113	static_vbp_32	3	9262209
X_113	dynamic_vbp	1	8970005
X_113	dynamic_vbp	2	9025951
X_113	dynamic_vbp	3	9033435
X_113	delta+dynamic_vbp	1	8958226
X_113	delta+dynamic_vbp	2	9052745
X_113	delta+dynamic_vbp	3	9005313
X_113	for+dynamic_vbp	1	9044722
X_113	for+dynamic_vbp	2	9084126
X_113	for+dynamic_vbp	3	8989830
X_137	static_vbp_12	1	9112176
X_137	static_vbp_12	2	9088841
X_137	static_vbp_12	3	9187331
X_137	static_vbp_16	1	9127889
X_137	static_vbp_16	2	9290884
X_137	static_vbp_16	3	9389688
X_137	dynamic_vbp	1	9353261
X_137	dynamic_vbp	2	9396275
X_137	dynamic_vbp	3	8971428
X_137	delta+dynamic_vbp	1	9264545
X_137	delta+dynamic_vbp	2	8990766
X_137	delta+dynamic_vbp	3	9057723
X_137	for+dynamic_vbp	1	9179023
X_137	for+dynamic_vbp	2	9543665
X_137	for+dynamic_vbp	3	9178517
X_136	static_vbp_23	1	9047142
X_136	static_vbp_23	2	9067363
X_136	static_vbp_23	3	9146208
X_136	static_vbp_24	1	9430475
X_136	static_vbp_24	2	9119117
X_136	static_vbp_24	3	9249116
X_136	static_vbp_32	1	9550553
X_136	static_vbp_32	2	9236802
X_136	static_vbp_32	3	9217254
X_136	dynamic_vbp	1	9089854
X_136	dynamic_vbp	2	9532903
X_136	dynamic_vbp	3	9197676
X_136	delta+dynamic_vbp	1	9577216
X_136	delta+dynamic_vbp	2	9521119
X_136	delta+dynamic_vbp	3	9154453
X_136	for+dynamic_vbp	1	9390419
X_136	for+dynamic_vbp	2	9273108
X_136	for+dynamic_vbp	3	9324807
X_146_0	static_vbp_7	1	9322536
X_146_0	static_vbp_7	2	9117155
X_146_0	static_vbp_7	3	9151899
X_146_0	static_vbp_8	1	9049163
X_146_0	static_vbp_8	2	9103773
X_146_0	static_vbp_8	3	9155305
X_146_1	static_vbp_7	1	9499999
X_146_1	static_vbp_7	2	9211373
X_146_1	static_vbp_7	3	9071616
X_146_1	static_vbp_8	1	9097383
X_146_1	static_vbp_8	2	9059223
X_146_1	static_vbp_8	3	9128662
X_148	static_vbp_11	1	9370419
X_148	static_vbp_11	2	9304309
X_148	static_vbp_11	3	9165734
X_148	static_vbp_12	1	9153549
X_148	static_vbp_12	2	9165825
X_148	static_vbp_12	3	8949204
X_148	static_vbp_16	1	9398842
X_148	static_vbp_16	2	9156333
X_148	static_vbp_16	3	9117402
C_150	static_vbp_4	1	9106086
C_150	static_vbp_4	2	9167221
C_150	static_vbp_4	3	9293874
C_150	static_vbp_8	1	9268964
C_150	static_vbp_8	2	9303880
C_150	static_vbp_8	3	9370813
C_150	dynamic_vbp	1	9292854
C_150	dynamic_vbp	2	9207275
C_150	dynamic_vbp	3	9023485
C_150	delta+dynamic_vbp	1	9526927
C_150	delta+dynamic_vbp	2	9196014
C_150	delta+dynamic_vbp	3	9523915
C_150	for+dynamic_vbp	1	9094321
C_150	for+dynamic_vbp	2	9238810
C_150	for+dynamic_vbp	3	9192631
X_141_0	static_vbp_24	1	8949186
X_141_0	static_vbp_24	2	9024756
X_141_0	static_vbp_24	3	9069867
X_141_0	static_vbp_32	1	9016484
X_141_0	static_vbp_32	2	9107571
X_141_0	static_vbp_32	3	8844695
X_141_1	static_vbp_24	1	9351775
X_141_1	static_vbp_24	2	9165199
X_141_1	static_vbp_24	3	9358601
X_141_1	static_vbp_32	1	9110767
X_141_1	static_vbp_32	2	9256357
X_141_1	static_vbp_32	3	9043143
